Id,Requester id,Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories [list]
300171,10339082226205,Support,Solved,Low,OutBound,11-04-2023 21:16,02-06-2023 21:17,11-04-2023 21:16,11-04-2023 21:16,02-06-2023 21:17,1248,Offered,1,10,9745,74762,37338,74881,37440,74790,37349,-
300226,9100554181021,Reimbursement Claims,Closed,Low,Mail,11-04-2023 23:32,17-05-2023 06:11,12-04-2023 11:14,12-04-2023 11:14,18-04-2023 21:48,166,,1,3,779,2067,779,9976,5040,8438,4222,-
300246,9015732274205,Reimbursement Claims,Closed,Low,Mail,12-04-2023 02:40,07-06-2023 07:35,12-04-2023 10:26,12-04-2023 10:26,17-05-2023 14:29,852,,1,12,1164,2264,1164,51109,25529,41437,20895,-
300290,6721632937629,Endorsements,Closed,Low,Mail,12-04-2023 07:00,22-05-2023 10:35,22-05-2023 10:34,26-04-2023 12:48,22-05-2023 10:35,964,,1,0,,20508,10308,57815,27815,20509,10309,-
300322,7272481353629,Endorsements,Closed,Low,Mail,12-04-2023 07:00,17-05-2023 06:11,16-04-2023 22:03,16-04-2023 22:03,18-04-2023 18:47,156,,1,1,3600,6663,3600,9347,4908,6980,3917,-
300356,7302481400733,Endorsements,Closed,Low,Mail,12-04-2023 07:00,11-05-2023 06:08,12-04-2023 14:59,12-04-2023 14:59,12-04-2023 17:31,11,,1,2,359,479,359,631,512,585,465,-
300413,7303317119773,Support,Closed,Low,Internal Communication,12-04-2023 09:29,11-05-2023 06:08,12-04-2023 10:44,12-04-2023 10:44,12-04-2023 12:52,3,Offered,1,3,1,202,202,203,203,203,203,-
300435,10355197118621,Support,Closed,Low,Mail,12-04-2023 10:13,16-05-2023 06:09,12-04-2023 10:45,12-04-2023 10:45,17-04-2023 21:23,131,Offered,1,3,131,4529,2369,7870,4247,4625,2441,Claims
300442,8571414437149,Endorsements,Closed,Low,Mail,12-04-2023 10:19,19-05-2023 06:12,12-04-2023 10:58,12-04-2023 10:58,20-04-2023 10:47,192,,1,2,4691,9011,4691,11549,5789,10057,5017,-
300443,10068165369373,Reimbursement Claims,Hold,Low,OutBound,12-04-2023 10:20,16-06-2023 11:51,12-04-2023 10:20,12-04-2023 10:20,,,,1,20,367,0,0,,,93654,46674,-
300466,8244091520285,Reimbursement Claims,Closed,Low,Mail,12-04-2023 10:42,07-06-2023 07:35,12-04-2023 15:54,12-04-2023 15:54,13-05-2023 16:56,750,,1,7,1029,43551,21951,45014,22694,45012,22692,-
300486,7274055581469,Onboardings,Solved,Low,Mail,12-04-2023 11:01,13-06-2023 17:45,12-04-2023 16:34,12-04-2023 16:34,13-06-2023 17:45,1495,,1,18,333,89352,44712,89683,45043,9764,5370,-
300522,7224677046301,Endorsements,Closed,Low,Mail,12-04-2023 11:15,15-06-2023 14:36,05-05-2023 15:15,05-05-2023 15:15,26-05-2023 13:34,1058,,1,4,17190,53413,26773,63499,31819,34585,17305,-
300524,7303317119773,Support,Closed,Low,Internal Communication,12-04-2023 11:18,12-05-2023 06:10,12-04-2023 14:00,12-04-2023 14:00,13-04-2023 16:58,30,Offered,1,5,1,229,229,1780,1060,235,235,-
300570,9980851200029,Support,Closed,Low,Internal Communication,12-04-2023 12:00,17-05-2023 06:11,18-04-2023 17:44,12-04-2023 14:00,18-04-2023 18:21,150,Offered,1,5,128,268,268,9022,4702,313,313,-
300594,10356238077981,Support,Closed,Low,Mail,12-04-2023 12:12,23-05-2023 06:11,12-04-2023 14:06,12-04-2023 14:06,24-04-2023 10:17,286,Offered,1,5,146,17143,8503,17165,8525,17159,8519,Is my treatment covered (IMTC)
300595,9577572558109,Endorsements,Closed,Low,Mail,12-04-2023 12:12,16-05-2023 06:09,12-04-2023 19:51,12-04-2023 19:51,17-04-2023 17:24,125,,1,2,766,1486,766,7512,3912,6274,3394,-
300604,10356402831005,Support,Closed,Low,Mail,12-04-2023 12:19,11-05-2023 06:11,12-04-2023 14:07,12-04-2023 14:07,12-04-2023 16:52,5,5,1,4,167,187,187,273,273,267,267,HR Queries
300653,7303597110557,Reimbursement Claims,Hold,Low,Closed Ticket,12-04-2023 12:43,18-06-2023 21:04,16-05-2023 10:13,12-04-2023 12:43,,,,1,9,1848,70505,35225,,,80677,40352,-
300681,7238256469149,Support,Closed,Low,Closed Ticket,12-04-2023 13:08,20-05-2023 06:09,12-04-2023 14:08,12-04-2023 14:08,21-04-2023 12:02,215,Offered,1,9,83,2851,1411,12894,6414,8678,4358,Is my treatment covered (IMTC)
300707,7727722356381,Reimbursement Claims,Closed,Low,Mail,12-04-2023 13:30,13-05-2023 06:07,12-04-2023 16:04,12-04-2023 16:04,14-04-2023 13:03,48,,1,2,193,193,193,2853,1413,2803,1363,-
300728,9202052963613,Reimbursement Claims,Closed,Low,Mail,12-04-2023 14:01,11-05-2023 06:11,12-04-2023 16:13,12-04-2023 16:13,12-04-2023 17:19,3,,1,2,159,159,159,199,199,164,164,-
300785,10063003845533,Support,Closed,Low,Mail,12-04-2023 14:46,14-05-2023 06:01,12-04-2023 15:45,12-04-2023 15:45,15-04-2023 21:19,79,Offered,1,5,110,1781,1061,4713,2533,3776,2316,Claims
300805,8080936608541,Support,Solved,Low,Closed Ticket,12-04-2023 15:02,14-06-2023 16:14,12-04-2023 16:16,12-04-2023 16:16,14-06-2023 16:14,1513,Offered,1,19,818,32020,16180,90792,45432,90795,45434,Claims
300812,9980851200029,Support,Closed,Low,Internal Communication,12-04-2023 15:05,17-05-2023 06:11,12-04-2023 15:49,12-04-2023 15:49,18-04-2023 20:19,149,Offered,1,3,78,78,78,8954,4634,168,168,-
300830,7303323589533,Reimbursement Claims,Closed,Low,Mail,12-04-2023 15:20,15-05-2023 06:00,12-04-2023 16:28,12-04-2023 16:28,16-04-2023 13:23,94,,1,1,340,1057,340,5643,2763,5135,2257,-
300836,10360440122653,Support,Closed,Low,Mail,12-04-2023 15:24,17-05-2023 06:11,14-04-2023 14:53,12-04-2023 15:53,18-04-2023 14:57,144,Offered,1,3,82,237,237,8613,4293,6035,3155,Claims
300977,7293466086301,Reimbursement Claims,Closed,Low,Mail,12-04-2023 17:03,16-05-2023 06:09,13-04-2023 10:48,13-04-2023 10:48,17-04-2023 19:52,123,,1,2,1198,2638,1198,7369,3769,7173,3573,-
300990,10362962499613,Reimbursement Claims,Hold,Low,Mail,12-04-2023 17:17,17-04-2023 23:14,13-04-2023 10:55,13-04-2023 10:55,,,,1,1,3823,7557,3823,,,7557,3823,-
301077,7273476669981,Reimbursement Claims,Closed,Low,Mail,12-04-2023 18:33,18-05-2023 10:19,13-04-2023 10:57,13-04-2023 10:57,18-05-2023 10:19,856,,1,3,4807,9847,4807,51346,25426,51264,25343,-
301078,7302682844573,Endorsements,Closed,Urgent,Mail,12-04-2023 18:35,18-05-2023 06:08,12-04-2023 20:00,12-04-2023 20:00,19-04-2023 12:01,161,,1,5,271,9583,4543,9686,4646,6679,3079,-
301158,10366252343709,Support,Closed,Low,Mail,12-04-2023 19:34,21-05-2023 06:00,13-04-2023 10:27,13-04-2023 10:27,22-04-2023 10:58,231,Offered,1,5,1973,11461,5701,13884,6684,13883,6683,-
301159,7303395905693,Reimbursement Claims,Closed,Low,OutBound,12-04-2023 19:34,06-06-2023 06:12,12-04-2023 19:34,12-04-2023 19:34,08-05-2023 18:08,623,,1,5,3595,31442,15602,37354,18634,37346,18626,-
301163,10366495716893,Reimbursement Claims,Hold,Low,OutBound,12-04-2023 19:43,17-04-2023 18:05,12-04-2023 19:43,12-04-2023 19:43,,,,1,1,3502,0,0,,,0,0,-
301212,10368066724637,Reimbursement Claims,Closed,Low,Mail,12-04-2023 20:57,13-06-2023 15:39,13-04-2023 09:57,13-04-2023 09:57,24-05-2023 14:38,1002,,1,8,445,8116,3796,60101,29861,39599,19439,-
301221,7309825007389,Support,Closed,Low,Mail,12-04-2023 21:29,16-05-2023 06:09,13-04-2023 10:28,13-04-2023 10:28,17-04-2023 16:16,115,Offered,1,2,96,6863,3293,6887,3316,6865,3294,Claims
301240,7725409564445,Endorsements,Closed,Low,Mail,12-04-2023 22:05,13-05-2023 06:07,13-04-2023 11:36,13-04-2023 11:36,14-04-2023 10:53,37,,1,0,,811,157,2207,833,2134,760,-
301428,7307162620317,Endorsements,Closed,Low,Mail,13-04-2023 07:01,10-06-2023 11:42,27-04-2023 12:53,21-04-2023 16:21,10-06-2023 11:42,1397,,1,1,10313,12079,6201,83800,41922,12079,6201,-
301433,8472868050205,Endorsements,Pending,Low,Mail,13-04-2023 07:02,15-06-2023 17:12,13-04-2023 17:13,13-04-2023 17:13,,,,1,3,461,10378,5220,,,579,461,-
301439,7302122927261,Endorsements,Open,Low,Mail,13-04-2023 07:02,16-06-2023 17:48,14-04-2023 11:57,14-04-2023 11:57,,,,1,2,6314,42023,21025,,,8827,4389,-
301496,9544017688861,Reimbursement Claims,Closed,Low,Mail,13-04-2023 10:05,13-05-2023 06:07,13-04-2023 11:03,13-04-2023 11:03,14-04-2023 19:18,33,,1,2,140,140,140,1993,1273,165,165,-
301515,10375879426589,Support,Solved,Low,Mail,13-04-2023 10:26,30-05-2023 18:23,13-04-2023 10:31,13-04-2023 10:31,30-05-2023 17:53,1135,5,1,8,386,10314,5274,68127,34287,37971,19251,Health ID
301518,10375868021789,Support,Closed,Low,Mail,13-04-2023 10:27,18-05-2023 06:08,13-04-2023 10:33,13-04-2023 10:33,19-04-2023 12:27,146,Offered,1,2,149,1941,1221,8760,4440,3970,2148,Claims
301542,7600909917213,Reimbursement Claims,Closed,Low,Mail,13-04-2023 10:55,14-04-2023 13:14,13-04-2023 15:23,13-04-2023 15:23,14-04-2023 13:14,26,,1,1,858,1578,858,1579,859,1578,858,-
301548,7223313994525,Support,Closed,Low,Internal Communication,13-04-2023 10:59,26-05-2023 06:09,13-04-2023 11:38,13-04-2023 11:38,27-04-2023 10:00,335,Offered,1,1,755,1475,755,20101,10021,4166,2006,-
301550,8571346472221,Support,Closed,Low,Mail,13-04-2023 11:02,20-05-2023 06:09,13-04-2023 13:04,13-04-2023 13:04,21-04-2023 12:03,193,Offered,1,3,1741,3181,1741,11582,5822,6056,3176,-
301565,10376302397725,Onboardings,Closed,Low,Mail,13-04-2023 11:10,07-06-2023 07:35,14-04-2023 15:14,14-04-2023 15:14,17-05-2023 16:02,821,,1,17,964,48930,24450,49251,24771,9019,5368,-
301567,10376302686749,Reimbursement Claims,Closed,Low,Mail,13-04-2023 11:11,17-05-2023 06:11,13-04-2023 15:23,13-04-2023 15:23,18-04-2023 15:47,125,,1,2,2325,4485,2325,7476,3876,6202,3322,-
301707,8458733141277,Reimbursement Claims,Closed,Low,Mail,13-04-2023 11:41,24-04-2023 18:01,13-04-2023 15:20,13-04-2023 15:20,24-04-2023 18:01,270,,1,2,242,3001,1561,16220,8300,7912,4262,-
301710,7303011410717,Reimbursement Claims,Closed,Low,Mail,13-04-2023 11:43,25-05-2023 06:10,13-04-2023 15:19,13-04-2023 15:19,26-04-2023 16:20,317,,1,2,1565,3005,1565,18997,9637,18993,9633,-
301761,7302323883421,Support,Closed,Low,Mail,13-04-2023 12:00,07-06-2023 06:10,13-04-2023 13:04,13-04-2023 13:04,09-05-2023 16:30,629,Offered,1,4,173,5626,2746,37710,18990,28648,14248,-
301771,7223314000285,Support,Open,Low,Mail,13-04-2023 12:05,20-04-2023 11:13,13-04-2023 13:03,13-04-2023 13:03,,,,1,0,,59,59,,,59,59,-
301783,7223472162077,Support,Closed,Low,Internal Communication,13-04-2023 12:18,15-05-2023 06:00,16-04-2023 10:46,13-04-2023 12:55,16-04-2023 10:46,70,Offered,1,4,99,179,179,4228,2068,257,257,-
301784,10377239160861,Support,Closed,Low,Mail,13-04-2023 12:18,13-05-2023 06:07,13-04-2023 13:07,13-04-2023 13:07,14-04-2023 19:42,31,Offered,1,3,120,1720,1000,1883,1163,1764,1044,-
301788,7806330562973,Reimbursement Claims,Hold,Low,Mail,13-04-2023 12:23,16-06-2023 15:12,13-04-2023 15:16,13-04-2023 15:16,,,,1,4,2677,92070,45990,,,92329,46249,-
301814,8873952229789,Reimbursement Claims,Closed,Low,Mail,13-04-2023 12:38,12-05-2023 06:09,13-04-2023 15:14,13-04-2023 15:14,13-04-2023 18:00,5,,1,1,262,264,264,322,322,292,292,-
301949,7723916778653,Support,Closed,Low,Mail,13-04-2023 14:07,13-05-2023 06:06,13-04-2023 15:06,13-04-2023 15:06,14-04-2023 17:29,27,5,1,2,122,1618,898,1642,922,1630,910,-
301963,7224677046301,Support,Closed,Low,Internal Communication,13-04-2023 14:23,01-06-2023 06:08,13-04-2023 15:00,13-04-2023 15:00,03-05-2023 20:43,486,Offered,1,7,473,19898,9818,29180,14780,29052,14652,-
301981,7234652288413,Support,Solved,Low,Mail,13-04-2023 14:47,09-06-2023 20:45,13-04-2023 15:07,13-04-2023 15:07,09-06-2023 20:45,1374,Offered,1,12,118,1822,1093,82438,41398,62782,31813,HR Queries
301997,7303220367005,Endorsements,Solved,Low,Mail,13-04-2023 14:59,05-06-2023 19:05,24-04-2023 11:08,14-04-2023 11:20,05-06-2023 19:05,1276,,1,1,38406,1221,501,76566,38406,32706,16146,-
302022,9889704181021,Support,Closed,Urgent,Internal Communication,13-04-2023 15:24,13-05-2023 06:06,13-04-2023 16:40,13-04-2023 16:40,14-04-2023 14:48,23,5,1,2,180,1219,499,1404,684,1396,676,-
302092,6763878549661,Support,Closed,Low,Internal Communication,13-04-2023 16:13,17-05-2023 06:11,13-04-2023 16:47,13-04-2023 16:47,18-04-2023 10:44,115,Offered,1,1,120,120,120,6872,3272,1135,415,-
302155,10178886343197,Reimbursement Claims,Closed,Low,Mail,13-04-2023 16:58,17-05-2023 06:11,13-04-2023 18:08,13-04-2023 18:08,18-04-2023 11:09,114,,1,2,2340,4500,2340,6850,3250,6726,3188,-
302222,8609226024605,Endorsements,Solved,Low,Mail,13-04-2023 17:42,16-06-2023 19:15,14-04-2023 11:20,14-04-2023 11:20,16-06-2023 19:15,1538,,1,1,9229,18589,9229,92253,46173,73684,36964,-
302233,10384733015325,Reimbursement Claims,Closed,Low,OutBound,13-04-2023 17:59,16-05-2023 06:09,17-04-2023 10:26,13-04-2023 17:59,17-04-2023 17:48,96,,1,2,692,0,0,5749,2869,4216,2056,-
302311,7367415064093,Reimbursement Claims,Hold,Low,Mail,13-04-2023 18:57,18-04-2023 18:20,14-04-2023 09:50,14-04-2023 09:50,,,,1,1,1163,2603,1163,,,3042,1602,-
302324,10195902223261,Reimbursement Claims,Closed,Low,Mail,13-04-2023 19:10,17-05-2023 06:11,14-04-2023 14:27,14-04-2023 08:21,18-04-2023 18:08,119,,1,3,1162,5977,2990,7138,3538,6294,3306,-
302362,9336723887005,Reimbursement Claims,Closed,Low,Mail,13-04-2023 19:39,17-05-2023 06:11,14-04-2023 09:52,14-04-2023 09:52,18-04-2023 15:51,116,,1,2,1501,2941,1501,6972,3372,3044,1604,-
302383,7224124808605,Endorsements,Closed,Low,Mail,13-04-2023 20:02,19-05-2023 06:12,14-04-2023 11:26,14-04-2023 11:26,20-04-2023 10:28,158,,1,2,3100,6700,3100,9507,4467,7522,3202,-
302412,8696218741021,Reimbursement Claims,Closed,Low,Mail,13-04-2023 20:54,17-04-2023 10:57,14-04-2023 09:55,14-04-2023 09:55,17-04-2023 10:57,86,,1,1,2283,5163,2283,5163,2283,5163,2283,-
302415,7303506451357,Support,Closed,Low,Mail,13-04-2023 21:08,26-05-2023 06:09,14-04-2023 08:33,14-04-2023 08:33,27-04-2023 22:35,337,5,1,3,9523,19990,9918,20248,10080,20086,9919,-
302560,6721632937629,Endorsements,Closed,Low,Mail,14-04-2023 07:00,22-05-2023 10:36,22-05-2023 10:35,26-04-2023 15:20,22-05-2023 10:36,916,,1,0,,17780,9020,54936,26376,17780,9020,-
302797,7303504599069,Support,Closed,Low,Mail,14-04-2023 10:59,20-05-2023 06:09,14-04-2023 11:53,14-04-2023 11:53,21-04-2023 17:49,175,Offered,1,2,257,257,257,10490,5450,1466,788,-
302836,10396961444381,Support,Closed,Low,Mail,14-04-2023 11:21,20-05-2023 06:09,14-04-2023 11:53,14-04-2023 11:53,21-04-2023 09:11,166,Offered,1,6,44,4287,2127,9951,4911,7028,3428,Manage dependents
302840,10396971830045,Support,Closed,Low,Mail,14-04-2023 11:24,07-06-2023 07:35,14-04-2023 11:54,14-04-2023 11:54,10-05-2023 21:43,634,Offered,1,3,226,4699,2539,38059,19296,8143,4500,Is my treatment covered (IMTC)
302841,9980851200029,Support,Closed,Low,Internal Communication,14-04-2023 11:24,15-05-2023 06:00,14-04-2023 12:08,14-04-2023 12:08,16-04-2023 21:03,58,Offered,1,3,263,263,263,3459,2015,2378,1654,-
302917,10397476559133,Reimbursement Claims,Closed,Low,Mail,14-04-2023 12:13,16-05-2023 06:09,14-04-2023 14:42,14-04-2023 14:42,17-04-2023 19:55,80,,1,1,2085,4246,2086,4782,2622,4772,2612,-
302924,7303020359581,Endorsements,Closed,Low,OutBound,14-04-2023 12:18,19-05-2023 06:12,14-04-2023 12:18,14-04-2023 12:18,20-04-2023 10:24,142,,1,1,4206,0,0,8526,4206,815,95,-
302941,10397743331485,Reimbursement Claims,Hold,Low,Mail,14-04-2023 12:31,17-04-2023 20:01,14-04-2023 14:45,14-04-2023 14:45,,,,1,2,309,309,309,,,4753,2593,-
302967,10398087071901,Support,Closed,Low,Mail,14-04-2023 12:50,16-05-2023 06:09,14-04-2023 13:09,14-04-2023 13:09,17-04-2023 11:01,70,Offered,1,3,35,4198,2038,4212,2052,4209,2049,Is my treatment covered (IMTC)
303083,9368395860509,Reimbursement Claims,Closed,Low,Mail,14-04-2023 14:45,16-05-2023 06:09,14-04-2023 17:48,14-04-2023 17:48,17-04-2023 19:00,76,,1,2,1095,1971,1095,4575,2415,1995,1119,-
303103,9744141872541,Reimbursement Claims,Closed,Low,OutBound,14-04-2023 15:01,07-06-2023 07:35,14-04-2023 15:01,14-04-2023 15:01,11-05-2023 02:06,635,,1,5,7370,17866,8999,38105,19079,35669,17855,-
303120,10338756450845,Reimbursement Claims,Closed,Low,Mail,14-04-2023 15:09,11-06-2023 11:34,14-04-2023 17:50,14-04-2023 17:50,22-05-2023 10:41,908,,1,7,205,205,205,54451,26011,45947,22727,-
303149,8415738163613,Support,Solved,Low,Mail,14-04-2023 15:36,30-05-2023 17:12,14-04-2023 16:50,14-04-2023 16:50,30-05-2023 17:12,1106,Offered,1,8,161,38936,19496,66336,33216,66329,32849,-
303162,7302625889693,Reimbursement Claims,Closed,Low,Mail,14-04-2023 15:50,29-05-2023 06:00,14-04-2023 17:55,14-04-2023 17:55,30-04-2023 10:17,378,,1,2,2469,4684,2469,22707,11187,13185,6651,-
303207,7302628791965,Support,Closed,Low,Mail,14-04-2023 16:18,15-05-2023 06:00,14-04-2023 16:52,14-04-2023 16:52,16-04-2023 10:36,42,Offered,1,3,93,1738,1001,2538,1098,2498,1097,HR Queries
303236,10402893459741,Reimbursement Claims,Closed,Low,Mail,14-04-2023 16:44,07-06-2023 12:36,14-04-2023 18:01,14-04-2023 18:01,18-05-2023 11:50,811,,1,7,105,8751,4431,48667,24187,47621,23863,-
303245,9447413620509,Reimbursement Claims,Closed,Low,Mail,14-04-2023 16:48,17-05-2023 06:11,14-04-2023 18:02,14-04-2023 18:02,18-04-2023 13:50,93,,1,1,2411,4646,2411,5582,2702,4738,2503,-
303293,7303070131741,Reimbursement Claims,Closed,Low,Mail,14-04-2023 17:38,07-06-2023 07:35,14-04-2023 18:04,14-04-2023 18:04,11-05-2023 10:27,641,,1,6,2297,4457,2297,38449,19009,37558,18839,-
303364,7303214913565,Reimbursement Claims,Closed,Low,OutBound,14-04-2023 18:47,07-06-2023 07:35,14-04-2023 18:47,14-04-2023 18:47,15-05-2023 10:53,736,,1,4,3212,0,0,44166,21846,37415,18694,-
303440,10407276095005,Support,Closed,Low,Mail,14-04-2023 20:09,18-04-2023 15:59,18-04-2023 15:22,14-04-2023 20:23,18-04-2023 15:59,92,Offered,1,3,49,1506,771,5511,2631,3286,1831,Claims
303445,10075181366301,Reimbursement Claims,Hold,Low,OutBound,14-04-2023 20:24,18-04-2023 14:55,14-04-2023 20:24,14-04-2023 20:24,,,,1,1,2195,0,0,,,4469,2309,-
303552,7302737727133,Endorsements,Pending,Low,Mail,15-04-2023 07:00,08-06-2023 15:45,11-05-2023 15:46,19-04-2023 13:26,,,,1,11,3147,46720,23560,,,6750,3751,-
303555,7310722328221,Endorsements,Closed,Low,Mail,15-04-2023 07:00,09-06-2023 15:49,17-04-2023 12:33,17-04-2023 12:33,09-06-2023 15:49,1329,,1,7,1654,46577,23417,79730,40010,27709,13910,-
303557,6721632937629,Endorsements,Closed,Low,Mail,15-04-2023 07:00,23-04-2023 23:37,23-04-2023 23:36,21-04-2023 16:24,23-04-2023 23:37,209,,1,0,,9205,4765,12517,6480,9206,4765,-
303598,7303496979229,Endorsements,Closed,Low,Mail,15-04-2023 07:00,23-05-2023 06:10,24-04-2023 12:41,21-04-2023 16:32,24-04-2023 12:44,222,,1,1,6704,9212,4773,13304,6704,9215,4776,-
303657,7223472162077,Support,Closed,Low,Internal Communication,15-04-2023 08:11,17-05-2023 06:11,15-04-2023 11:22,15-04-2023 11:22,18-04-2023 10:07,74,Offered,1,2,463,512,463,4436,2227,4424,2215,-
303659,10265113485213,Reimbursement Claims,Closed,Low,Mail,15-04-2023 08:47,16-05-2023 06:09,16-04-2023 21:26,16-04-2023 21:26,17-04-2023 18:26,58,,1,1,1997,3449,1997,3459,2006,3450,1998,-
303694,10415506218525,Support,Closed,Low,Mail,15-04-2023 10:29,21-05-2023 06:00,15-04-2023 11:26,15-04-2023 11:26,22-04-2023 18:06,176,Offered,1,2,76,445,445,10537,5497,936,936,-
303716,7303401101469,Reimbursement Claims,Hold,Low,Mail,15-04-2023 11:08,18-04-2023 14:29,16-04-2023 21:29,16-04-2023 21:29,,,,1,2,1850,3290,1850,,,3484,2045,-
303911,10418031070621,Support,Closed,Low,Mail,15-04-2023 15:08,28-05-2023 06:01,15-04-2023 15:50,15-04-2023 15:50,29-04-2023 14:14,335,Offered,1,6,52,19943,9863,20106,10026,19942,9862,Is my treatment covered (IMTC)
303922,9962972286365,Support,Closed,Low,Internal Communication,15-04-2023 15:26,14-05-2023 06:00,15-04-2023 15:49,15-04-2023 15:49,15-04-2023 20:45,5,Offered,1,5,111,192,192,320,320,236,236,-
303964,7344338000925,Support,Closed,Low,OutBound,15-04-2023 16:50,19-05-2023 06:12,15-04-2023 16:50,15-04-2023 16:50,20-04-2023 20:58,124,Offered,1,2,340,1781,969,7448,3848,4758,2506,Health Benefits
304014,7302915849117,Support,Closed,Low,Internal Communication,15-04-2023 18:46,16-05-2023 06:09,15-04-2023 20:00,15-04-2023 20:00,17-04-2023 12:07,41,Offered,1,1,130,130,130,2481,1041,2474,1038,-
304026,8857935906461,Reimbursement Claims,Closed,Low,Mail,15-04-2023 19:10,17-05-2023 06:11,16-04-2023 21:36,16-04-2023 21:36,18-04-2023 11:31,64,,1,1,1429,2869,1429,3861,1701,2907,1467,-
304056,9191154707997,Reimbursement Claims,Hold,Low,Mail,15-04-2023 20:53,18-04-2023 17:05,16-04-2023 21:38,16-04-2023 21:38,,,,1,1,1446,3001,1446,,,3032,1477,-
304061,10422128184861,Support,Closed,Low,OutBound,15-04-2023 21:11,27-05-2023 06:08,15-04-2023 21:11,15-04-2023 21:11,28-04-2023 20:50,312,5,1,2,90,1520,720,18699,9350,1854,1054,Claims
304078,9124986229661,Reimbursement Claims,Closed,Low,Mail,15-04-2023 22:25,16-05-2023 06:09,16-04-2023 21:39,16-04-2023 21:39,17-04-2023 10:04,36,,1,1,720,1464,720,2139,784,1591,784,-
304099,10425045526429,Support,Closed,Low,Mail,16-04-2023 01:02,15-05-2023 06:00,16-04-2023 11:55,16-04-2023 11:55,16-04-2023 17:54,17,5,1,2,184,979,501,1012,534,980,502,Is my treatment covered (IMTC)
304162,9099011712541,Reimbursement Claims,Closed,Low,Mail,16-04-2023 10:05,22-04-2023 16:06,16-04-2023 21:40,16-04-2023 21:40,22-04-2023 16:06,150,,1,1,656,1376,656,9002,4682,7446,3847,-
304170,7303317119773,Support,Closed,Low,Internal Communication,16-04-2023 10:35,04-06-2023 06:02,16-04-2023 12:00,16-04-2023 12:00,06-05-2023 14:43,484,Offered,1,5,1,611,611,29048,14648,931,931,-
304192,10429098436125,Reimbursement Claims,Closed,Low,Mail,16-04-2023 11:41,18-05-2023 06:08,16-04-2023 21:43,16-04-2023 21:43,19-04-2023 15:05,75,,1,2,1171,1891,1171,4524,2364,2170,1450,-
304194,7303317119773,Support,Closed,Low,Internal Communication,16-04-2023 11:58,26-05-2023 06:09,27-04-2023 16:07,16-04-2023 12:13,27-04-2023 17:23,269,Offered,1,5,1,25,25,16164,8244,2715,1275,Claims
304248,10430207486493,Support,Closed,Low,Mail,16-04-2023 14:10,20-05-2023 06:09,18-04-2023 15:24,16-04-2023 15:25,21-04-2023 07:13,113,Offered,1,5,103,5761,2881,6783,3290,6565,3073,Claims
304284,7236019943581,Support,Closed,Low,Internal Communication,16-04-2023 15:26,16-05-2023 06:08,16-04-2023 16:52,16-04-2023 16:52,17-04-2023 15:20,24,Offered,1,5,6,86,86,1435,715,1206,486,-
304309,7303551847069,Support,Closed,Low,Mail,16-04-2023 18:14,16-05-2023 06:08,16-04-2023 19:53,16-04-2023 19:53,17-04-2023 12:39,18,Offered,1,1,102,102,102,1105,385,107,107,-
